-2.000000e+00 1.804601e-03 none none
-1.990000e+00 1.805198e-03 none none
-1.980000e+00 1.805471e-03 none none
-1.970000e+00 1.806950e-03 none none
-1.960000e+00 1.805953e-03 none none
-1.950000e+00 1.805101e-03 none none
-1.940000e+00 1.805664e-03 none none
-1.930000e+00 1.805563e-03 none none
-1.920000e+00 1.806184e-03 none none
-1.910000e+00 1.805716e-03 none none
-1.900000e+00 1.806678e-03 none none
-1.890000e+00 1.804963e-03 none none
-1.880000e+00 1.805289e-03 none none
-1.870000e+00 1.804849e-03 none none
-1.860000e+00 1.805758e-03 none none
-1.850000e+00 1.805274e-03 none none
-1.840000e+00 1.805023e-03 none none
-1.830000e+00 1.805396e-03 none none
-1.820000e+00 1.803279e-03 none none
-1.810000e+00 1.805056e-03 none none
-1.800000e+00 1.802853e-03 none none
-1.790000e+00 1.803522e-03 none none
-1.780000e+00 1.803572e-03 none none
-1.770000e+00 1.804110e-03 none none
-1.760000e+00 1.804526e-03 none none
-1.750000e+00 1.804152e-03 none none
-1.740000e+00 1.804287e-03 none none
-1.730000e+00 1.802931e-03 none none
-1.720000e+00 1.804521e-03 none none
-1.710000e+00 1.804588e-03 none none
-1.700000e+00 1.804292e-03 none none
-1.690000e+00 1.802154e-03 none none
-1.680000e+00 1.802881e-03 none none
-1.670000e+00 1.802929e-03 none none
-1.660000e+00 1.801999e-03 none none
-1.650000e+00 1.802331e-03 none none
-1.640000e+00 1.804136e-03 none none
-1.630000e+00 1.801552e-03 none none
-1.620000e+00 1.801851e-03 none none
-1.610000e+00 1.801342e-03 none none
-1.600000e+00 1.800938e-03 none none
-1.590000e+00 1.801687e-03 none none
-1.580000e+00 1.801617e-03 none none
-1.570000e+00 1.800941e-03 none none
-1.560000e+00 1.802631e-03 none none
-1.550000e+00 1.800928e-03 none none
-1.540000e+00 1.801071e-03 none none
-1.530000e+00 1.801626e-03 none none
-1.520000e+00 1.800671e-03 none none
-1.510000e+00 1.801011e-03 none none
-1.500000e+00 1.801629e-03 none none
-1.490000e+00 1.800143e-03 none none
-1.480000e+00 1.800004e-03 none none
-1.470000e+00 1.799997e-03 none none
-1.460000e+00 1.799782e-03 none none
-1.450000e+00 1.799395e-03 none none
-1.440000e+00 1.799427e-03 none none
-1.430000e+00 1.799326e-03 none none
-1.420000e+00 1.798565e-03 none none
-1.410000e+00 1.798630e-03 none none
-1.400000e+00 1.798529e-03 none none
-1.390000e+00 1.797439e-03 none none
-1.380000e+00 1.797701e-03 none none
-1.370000e+00 1.796565e-03 none none
-1.360000e+00 1.796913e-03 none none
-1.350000e+00 1.798034e-03 none none
-1.340000e+00 1.797859e-03 none none
-1.330000e+00 1.796618e-03 none none
-1.320000e+00 1.796257e-03 none none
-1.310000e+00 1.796876e-03 none none
-1.300000e+00 1.796135e-03 none none
-1.290000e+00 1.795178e-03 none none
-1.280000e+00 1.794170e-03 none none
-1.270000e+00 1.794689e-03 none none
-1.260000e+00 1.795176e-03 none none
-1.250000e+00 1.793037e-03 none none
-1.240000e+00 1.793412e-03 none none
-1.230000e+00 1.794384e-03 none none
-1.220000e+00 1.791242e-03 none none
-1.210000e+00 1.792085e-03 none none
-1.200000e+00 1.791165e-03 none none
-1.190000e+00 1.788741e-03 none none
-1.180000e+00 1.790314e-03 none none
-1.170000e+00 1.788759e-03 none none
-1.160000e+00 1.789438e-03 none none
-1.150000e+00 1.788415e-03 none none
-1.140000e+00 1.787817e-03 none none
-1.130000e+00 1.785484e-03 none none
-1.120000e+00 1.786554e-03 none none
-1.110000e+00 1.785840e-03 none none
-1.100000e+00 1.784108e-03 none none
-1.090000e+00 1.782688e-03 none none
-1.080000e+00 1.780763e-03 none none
-1.070000e+00 1.783343e-03 none none
-1.060000e+00 1.780360e-03 none none
-1.050000e+00 1.779150e-03 none none
-1.040000e+00 1.775334e-03 none none
-1.030000e+00 1.777559e-03 none none
-1.020000e+00 1.775223e-03 none none
-1.010000e+00 1.773898e-03 none none
-1.000000e+00 1.770913e-03 none none
-9.900000e-01 1.769297e-03 none none
-9.800000e-01 1.766746e-03 none none
-9.700000e-01 1.766229e-03 none none
-9.600000e-01 1.762315e-03 none none
-9.500000e-01 1.759763e-03 none none
-9.400000e-01 1.755768e-03 none none
-9.300000e-01 1.752834e-03 none none
-9.200000e-01 1.747846e-03 none none
-9.100000e-01 1.743529e-03 none none
-9.000000e-01 1.738226e-03 none none
-8.900000e-01 1.734326e-03 none none
-8.800000e-01 1.726905e-03 none none
-8.700000e-01 1.717753e-03 none none
-8.600000e-01 1.708347e-03 none none
-8.500000e-01 1.696422e-03 none none
-8.400000e-01 1.682417e-03 none none
-8.300000e-01 1.661120e-03 none none
-8.200000e-01 1.630252e-03 none none
-8.100000e-01 1.578610e-03 none none
-8.000000e-01 1.499529e-03 none none
-7.900000e-01 1.484215e-03 none none
-7.800000e-01 1.558936e-03 none none
-7.700000e-01 1.614527e-03 none none
-7.600000e-01 1.652799e-03 none none
-7.500000e-01 1.676567e-03 none none
-7.400000e-01 1.693972e-03 none none
-7.300000e-01 1.707135e-03 none none
-7.200000e-01 1.718252e-03 none none
-7.100000e-01 1.724193e-03 none none
-7.000000e-01 1.731692e-03 none none
-6.900000e-01 1.738093e-03 none none
-6.800000e-01 1.742060e-03 none none
-6.700000e-01 1.747100e-03 none none
-6.600000e-01 1.751766e-03 none none
-6.500000e-01 1.755623e-03 none none
-6.400000e-01 1.759620e-03 none none
-6.300000e-01 1.761089e-03 none none
-6.200000e-01 1.765299e-03 none none
-6.100000e-01 1.764761e-03 none none
-6.000000e-01 1.768143e-03 none none
-5.900000e-01 1.771725e-03 none none
-5.800000e-01 1.772608e-03 none none
-5.700000e-01 1.774187e-03 none none
-5.600000e-01 1.774930e-03 none none
-5.500000e-01 1.778111e-03 none none
-5.400000e-01 1.778342e-03 none none
-5.300000e-01 1.779546e-03 none none
-5.200000e-01 1.779968e-03 none none
-5.100000e-01 1.782412e-03 none none
-5.000000e-01 1.781362e-03 none none
-4.900000e-01 1.784244e-03 none none
-4.800000e-01 1.786652e-03 none none
-4.700000e-01 1.785561e-03 none none
-4.600000e-01 1.786411e-03 none none
-4.500000e-01 1.786756e-03 none none
-4.400000e-01 1.787519e-03 none none
-4.300000e-01 1.789740e-03 none none
-4.200000e-01 1.791415e-03 none none
-4.100000e-01 1.789588e-03 none none
-4.000000e-01 1.790592e-03 none none
-3.900000e-01 1.791452e-03 none none
-3.800000e-01 1.792816e-03 none none
-3.700000e-01 1.791653e-03 none none
-3.600000e-01 1.790816e-03 none none
-3.500000e-01 1.792246e-03 none none
-3.400000e-01 1.793308e-03 none none
-3.300000e-01 1.793291e-03 none none
-3.200000e-01 1.793275e-03 none none
-3.100000e-01 1.793754e-03 none none
-3.000000e-01 1.793496e-03 none none
-2.900000e-01 1.795087e-03 none none
-2.800000e-01 1.795617e-03 none none
-2.700000e-01 1.795822e-03 none none
-2.600000e-01 1.796915e-03 none none
-2.500000e-01 1.795673e-03 none none
-2.400000e-01 1.796484e-03 none none
-2.300000e-01 1.797462e-03 none none
-2.200000e-01 1.797451e-03 none none
-2.100000e-01 1.798490e-03 none none
-2.000000e-01 1.799259e-03 none none
-1.900000e-01 1.797325e-03 none none
-1.800000e-01 1.798917e-03 none none
-1.700000e-01 1.796800e-03 none none
-1.600000e-01 1.797831e-03 none none
-1.500000e-01 1.799133e-03 none none
-1.400000e-01 1.800858e-03 none none
-1.300000e-01 1.799698e-03 none none
-1.200000e-01 1.800071e-03 none none
-1.100000e-01 1.801441e-03 none none
-1.000000e-01 1.800774e-03 none none
-9.000000e-02 1.800654e-03 none none
-8.000000e-02 1.800921e-03 none none
-7.000000e-02 1.799378e-03 none none
-6.000000e-02 1.800799e-03 none none
-5.000000e-02 1.798884e-03 none none
-4.000000e-02 1.801715e-03 none none
-3.000000e-02 1.800573e-03 none none
-2.000000e-02 1.801621e-03 none none
-1.000000e-02 1.800062e-03 none none
0.000000e+00 1.801239e-03 none none
1.000000e-02 1.802886e-03 none none
2.000000e-02 1.801011e-03 none none
3.000000e-02 1.802608e-03 none none
4.000000e-02 1.801652e-03 none none
5.000000e-02 1.802753e-03 none none
6.000000e-02 1.802782e-03 none none
7.000000e-02 1.802467e-03 none none
8.000000e-02 1.803187e-03 none none
9.000000e-02 1.803292e-03 none none
1.000000e-01 1.803468e-03 none none
1.100000e-01 1.801954e-03 none none
1.200000e-01 1.803860e-03 none none
1.300000e-01 1.802814e-03 none none
1.400000e-01 1.803206e-03 none none
1.500000e-01 1.803552e-03 none none
1.600000e-01 1.802016e-03 none none
1.700000e-01 1.801997e-03 none none
1.800000e-01 1.803214e-03 none none
1.900000e-01 1.803332e-03 none none
2.000000e-01 1.803247e-03 none none
2.100000e-01 1.803590e-03 none none
2.200000e-01 1.804039e-03 none none
2.300000e-01 1.804147e-03 none none
2.400000e-01 1.803813e-03 none none
2.500000e-01 1.803912e-03 none none
2.600000e-01 1.804672e-03 none none
2.700000e-01 1.803932e-03 none none
2.800000e-01 1.805117e-03 none none
2.900000e-01 1.804747e-03 none none
3.000000e-01 1.804989e-03 none none
3.100000e-01 1.806079e-03 none none
3.200000e-01 1.802903e-03 none none
3.300000e-01 1.803180e-03 none none
3.400000e-01 1.806120e-03 none none
3.500000e-01 1.804159e-03 none none
3.600000e-01 1.803610e-03 none none
3.700000e-01 1.804352e-03 none none
3.800000e-01 1.805633e-03 none none
3.900000e-01 1.806154e-03 none none
4.000000e-01 1.805464e-03 none none
4.100000e-01 1.804527e-03 none none
4.200000e-01 1.804368e-03 none none
4.300000e-01 1.804355e-03 none none
4.400000e-01 1.806585e-03 none none
4.500000e-01 1.806021e-03 none none
4.600000e-01 1.805309e-03 none none
4.700000e-01 1.805963e-03 none none
4.800000e-01 1.804428e-03 none none
4.900000e-01 1.804709e-03 none none
5.000000e-01 1.804370e-03 none none
5.100000e-01 1.803575e-03 none none
5.200000e-01 1.806656e-03 none none
5.300000e-01 1.806535e-03 none none
5.400000e-01 1.806744e-03 none none
5.500000e-01 1.805635e-03 none none
5.600000e-01 1.805565e-03 none none
5.700000e-01 1.804851e-03 none none
5.800000e-01 1.805312e-03 none none
5.900000e-01 1.804440e-03 none none
6.000000e-01 1.805787e-03 none none
6.100000e-01 1.804950e-03 none none
6.200000e-01 1.807569e-03 none none
6.300000e-01 1.803711e-03 none none
6.400000e-01 1.805192e-03 none none
6.500000e-01 1.805561e-03 none none
6.600000e-01 1.805879e-03 none none
6.700000e-01 1.805819e-03 none none
6.800000e-01 1.806528e-03 none none
6.900000e-01 1.804667e-03 none none
7.000000e-01 1.805243e-03 none none
7.100000e-01 1.805155e-03 none none
7.200000e-01 1.806411e-03 none none
7.300000e-01 1.807495e-03 none none
7.400000e-01 1.804497e-03 none none
7.500000e-01 1.806379e-03 none none
7.600000e-01 1.806791e-03 none none
7.700000e-01 1.805389e-03 none none
7.800000e-01 1.805171e-03 none none
7.900000e-01 1.804925e-03 none none
8.000000e-01 1.806278e-03 none none
8.100000e-01 1.806694e-03 none none
8.200000e-01 1.807657e-03 none none
8.300000e-01 1.807158e-03 none none
8.400000e-01 1.807113e-03 none none
8.500000e-01 1.806834e-03 none none
8.600000e-01 1.807183e-03 none none
8.700000e-01 1.805402e-03 none none
8.800000e-01 1.806494e-03 none none
8.900000e-01 1.808003e-03 none none
9.000000e-01 1.807414e-03 none none
9.100000e-01 1.806605e-03 none none
9.200000e-01 1.807742e-03 none none
9.300000e-01 1.806482e-03 none none
9.400000e-01 1.805323e-03 none none
9.500000e-01 1.807002e-03 none none
9.600000e-01 1.807333e-03 none none
9.700000e-01 1.807140e-03 none none
9.800000e-01 1.808618e-03 none none
9.900000e-01 1.805455e-03 none none
1.000000e+00 1.807130e-03 none none
1.010000e+00 1.807090e-03 none none
1.020000e+00 1.807917e-03 none none
1.030000e+00 1.807225e-03 none none
1.040000e+00 1.806057e-03 none none
1.050000e+00 1.807483e-03 none none
1.060000e+00 1.806727e-03 none none
1.070000e+00 1.806759e-03 none none
1.080000e+00 1.807554e-03 none none
1.090000e+00 1.807209e-03 none none
1.100000e+00 1.805491e-03 none none
1.110000e+00 1.806132e-03 none none
1.120000e+00 1.805518e-03 none none
1.130000e+00 1.807644e-03 none none
1.140000e+00 1.807710e-03 none none
1.150000e+00 1.806994e-03 none none
1.160000e+00 1.806350e-03 none none
1.170000e+00 1.808222e-03 none none
1.180000e+00 1.808060e-03 none none
1.190000e+00 1.805333e-03 none none
1.200000e+00 1.807084e-03 none none
1.210000e+00 1.806542e-03 none none
1.220000e+00 1.806677e-03 none none
1.230000e+00 1.807838e-03 none none
1.240000e+00 1.807379e-03 none none
1.250000e+00 1.808917e-03 none none
1.260000e+00 1.806166e-03 none none
1.270000e+00 1.806592e-03 none none
1.280000e+00 1.807511e-03 none none
1.290000e+00 1.807928e-03 none none
1.300000e+00 1.806635e-03 none none
1.310000e+00 1.808635e-03 none none
1.320000e+00 1.808033e-03 none none
1.330000e+00 1.807638e-03 none none
1.340000e+00 1.806191e-03 none none
1.350000e+00 1.807661e-03 none none
1.360000e+00 1.806844e-03 none none
1.370000e+00 1.805260e-03 none none
1.380000e+00 1.806912e-03 none none
1.390000e+00 1.805362e-03 none none
1.400000e+00 1.805588e-03 none none
1.410000e+00 1.806006e-03 none none
1.420000e+00 1.807103e-03 none none
1.430000e+00 1.806907e-03 none none
1.440000e+00 1.808330e-03 none none
1.450000e+00 1.806927e-03 none none
1.460000e+00 1.806429e-03 none none
1.470000e+00 1.805284e-03 none none
1.480000e+00 1.807317e-03 none none
1.490000e+00 1.807461e-03 none none
1.500000e+00 1.808193e-03 none none
1.510000e+00 1.806273e-03 none none
1.520000e+00 1.806798e-03 none none
1.530000e+00 1.808421e-03 none none
1.540000e+00 1.808939e-03 none none
1.550000e+00 1.806818e-03 none none
1.560000e+00 1.807292e-03 none none
1.570000e+00 1.808034e-03 none none
1.580000e+00 1.806152e-03 none none
1.590000e+00 1.806309e-03 none none
1.600000e+00 1.806969e-03 none none
1.610000e+00 1.806080e-03 none none
1.620000e+00 1.806968e-03 none none
1.630000e+00 1.806318e-03 none none
1.640000e+00 1.807125e-03 none none
1.650000e+00 1.806744e-03 none none
1.660000e+00 1.807255e-03 none none
1.670000e+00 1.808649e-03 none none
1.680000e+00 1.805546e-03 none none
1.690000e+00 1.807111e-03 none none
1.700000e+00 1.805246e-03 none none
1.710000e+00 1.806572e-03 none none
1.720000e+00 1.808867e-03 none none
1.730000e+00 1.808775e-03 none none
1.740000e+00 1.807537e-03 none none
1.750000e+00 1.808047e-03 none none
1.760000e+00 1.805242e-03 none none
1.770000e+00 1.805963e-03 none none
1.780000e+00 1.807139e-03 none none
1.790000e+00 1.806712e-03 none none
1.800000e+00 1.807640e-03 none none
1.810000e+00 1.807040e-03 none none
1.820000e+00 1.807876e-03 none none
1.830000e+00 1.807815e-03 none none
1.840000e+00 1.807692e-03 none none
1.850000e+00 1.807472e-03 none none
1.860000e+00 1.807724e-03 none none
1.870000e+00 1.807772e-03 none none
1.880000e+00 1.808070e-03 none none
1.890000e+00 1.807486e-03 none none
1.900000e+00 1.805843e-03 none none
1.910000e+00 1.808870e-03 none none
1.920000e+00 1.806506e-03 none none
1.930000e+00 1.806764e-03 none none
1.940000e+00 1.807011e-03 none none
1.950000e+00 1.806363e-03 none none
1.960000e+00 1.807090e-03 none none
1.970000e+00 1.808634e-03 none none
1.980000e+00 1.805835e-03 none none
1.990000e+00 1.806343e-03 none none
2.000000e+00 1.806014e-03 none none
2.010000e+00 1.808078e-03 none none
2.020000e+00 1.807716e-03 none none
2.030000e+00 1.808061e-03 none none
2.040000e+00 1.806611e-03 none none
2.050000e+00 1.805286e-03 none none
2.060000e+00 1.805712e-03 none none
2.070000e+00 1.807357e-03 none none
2.080000e+00 1.807055e-03 none none
2.090000e+00 1.807350e-03 none none
2.100000e+00 1.806187e-03 none none
2.110000e+00 1.807184e-03 none none
2.120000e+00 1.806343e-03 none none
2.130000e+00 1.806217e-03 none none
2.140000e+00 1.805784e-03 none none
2.150000e+00 1.805716e-03 none none
2.160000e+00 1.805376e-03 none none
2.170000e+00 1.807674e-03 none none
2.180000e+00 1.806759e-03 none none
2.190000e+00 1.804994e-03 none none
2.200000e+00 1.807154e-03 none none
2.210000e+00 1.807054e-03 none none
2.220000e+00 1.805623e-03 none none
2.230000e+00 1.807225e-03 none none
2.240000e+00 1.806222e-03 none none
2.250000e+00 1.807396e-03 none none
2.260000e+00 1.807922e-03 none none
2.270000e+00 1.806990e-03 none none
2.280000e+00 1.805825e-03 none none
2.290000e+00 1.806443e-03 none none
2.300000e+00 1.806492e-03 none none
2.310000e+00 1.805939e-03 none none
2.320000e+00 1.807171e-03 none none
2.330000e+00 1.807933e-03 none none
2.340000e+00 1.807565e-03 none none
2.350000e+00 1.805972e-03 none none
2.360000e+00 1.805980e-03 none none
2.370000e+00 1.807594e-03 none none
2.380000e+00 1.806272e-03 none none
2.390000e+00 1.807178e-03 none none
2.400000e+00 1.805325e-03 none none
2.410000e+00 1.806708e-03 none none
2.420000e+00 1.805328e-03 none none
2.430000e+00 1.806007e-03 none none
2.440000e+00 1.806141e-03 none none
2.450000e+00 1.806219e-03 none none
2.460000e+00 1.807196e-03 none none
2.470000e+00 1.807173e-03 none none
2.480000e+00 1.806449e-03 none none
2.490000e+00 1.806054e-03 none none
2.500000e+00 1.803983e-03 none none
2.510000e+00 1.804655e-03 none none
2.520000e+00 1.807539e-03 none none
2.530000e+00 1.807159e-03 none none
