-2.000000e+00 -1.476642e+00 none none
-1.990000e+00 -1.476910e+00 none none
-1.980000e+00 -1.471758e+00 none none
-1.970000e+00 -1.489414e+00 none none
-1.960000e+00 -1.472480e+00 none none
-1.950000e+00 -1.484489e+00 none none
-1.940000e+00 -1.480794e+00 none none
-1.930000e+00 -1.490722e+00 none none
-1.920000e+00 -1.467317e+00 none none
-1.910000e+00 -1.501304e+00 none none
-1.900000e+00 -1.482954e+00 none none
-1.890000e+00 -1.495222e+00 none none
-1.880000e+00 -1.485433e+00 none none
-1.870000e+00 -1.490876e+00 none none
-1.860000e+00 -1.491573e+00 none none
-1.850000e+00 -1.489302e+00 none none
-1.840000e+00 -1.498630e+00 none none
-1.830000e+00 -1.498889e+00 none none
-1.820000e+00 -1.483046e+00 none none
-1.810000e+00 -1.497997e+00 none none
-1.800000e+00 -1.497243e+00 none none
-1.790000e+00 -1.500382e+00 none none
-1.780000e+00 -1.504803e+00 none none
-1.770000e+00 -1.513444e+00 none none
-1.760000e+00 -1.526308e+00 none none
-1.750000e+00 -1.500410e+00 none none
-1.740000e+00 -1.502411e+00 none none
-1.730000e+00 -1.516840e+00 none none
-1.720000e+00 -1.514900e+00 none none
-1.710000e+00 -1.515792e+00 none none
-1.700000e+00 -1.516871e+00 none none
-1.690000e+00 -1.508635e+00 none none
-1.680000e+00 -1.524993e+00 none none
-1.670000e+00 -1.519942e+00 none none
-1.660000e+00 -1.511697e+00 none none
-1.650000e+00 -1.530792e+00 none none
-1.640000e+00 -1.532530e+00 none none
-1.630000e+00 -1.522141e+00 none none
-1.620000e+00 -1.524370e+00 none none
-1.610000e+00 -1.529929e+00 none none
-1.600000e+00 -1.528061e+00 none none
-1.590000e+00 -1.545930e+00 none none
-1.580000e+00 -1.527889e+00 none none
-1.570000e+00 -1.531841e+00 none none
-1.560000e+00 -1.542250e+00 none none
-1.550000e+00 -1.548633e+00 none none
-1.540000e+00 -1.559762e+00 none none
-1.530000e+00 -1.538310e+00 none none
-1.520000e+00 -1.548539e+00 none none
-1.510000e+00 -1.548718e+00 none none
-1.500000e+00 -1.550664e+00 none none
-1.490000e+00 -1.556468e+00 none none
-1.480000e+00 -1.549344e+00 none none
-1.470000e+00 -1.550593e+00 none none
-1.460000e+00 -1.565822e+00 none none
-1.450000e+00 -1.578922e+00 none none
-1.440000e+00 -1.557469e+00 none none
-1.430000e+00 -1.570246e+00 none none
-1.420000e+00 -1.582448e+00 none none
-1.410000e+00 -1.579313e+00 none none
-1.400000e+00 -1.580936e+00 none none
-1.390000e+00 -1.566416e+00 none none
-1.380000e+00 -1.579771e+00 none none
-1.370000e+00 -1.597130e+00 none none
-1.360000e+00 -1.581289e+00 none none
-1.350000e+00 -1.577222e+00 none none
-1.340000e+00 -1.591128e+00 none none
-1.330000e+00 -1.597216e+00 none none
-1.320000e+00 -1.616218e+00 none none
-1.310000e+00 -1.600440e+00 none none
-1.300000e+00 -1.617286e+00 none none
-1.290000e+00 -1.608836e+00 none none
-1.280000e+00 -1.616237e+00 none none
-1.270000e+00 -1.625691e+00 none none
-1.260000e+00 -1.622932e+00 none none
-1.250000e+00 -1.624004e+00 none none
-1.240000e+00 -1.641757e+00 none none
-1.230000e+00 -1.632441e+00 none none
-1.220000e+00 -1.649383e+00 none none
-1.210000e+00 -1.649504e+00 none none
-1.200000e+00 -1.651334e+00 none none
-1.190000e+00 -1.660402e+00 none none
-1.180000e+00 -1.666352e+00 none none
-1.170000e+00 -1.664584e+00 none none
-1.160000e+00 -1.678205e+00 none none
-1.150000e+00 -1.689843e+00 none none
